Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Career
18,Male,B.Sc,Civil,5.99,0,4,7,5,60,7,2,3,Data Analyst
21,Female,B.Tech,ECE,7.17,0,4,5,5,82,6,2,0,Backend Developer
23,Male,B.Sc,IT,7.96,2,5,8,5,77,6,2,0,Backend Developer
20,Male,B.Tech,CSE,7.54,0,4,6,8,69,5,2,0,Software Engineer
24,Female,B.Tech,CSE,7.77,1,4,7,7,84,7,2,1,Backend Developer
22,Male,BCA,CSE,7.53,0,4,6,6,91,5,2,1,Software Engineer
20,Female,B.Tech,CSE,7.19,2,5,8,7,81,3,3,0,Full Stack Developer
22,Male,MCA,ECE,6.84,0,4,8,4,69,9,2,1,Software Engineer
24,Female,B.Sc,IT,8.11,1,5,7,5,82,5,2,0,Backend Developer
23,Female,BCA,ECE,5.6,0,3,4,4,55,7,1,3,Backend Developer
20,Male,B.Sc,Civil,6.79,2,4,6,3,54,6,2,1,Software Engineer
21,Male,B.Tech,IT,6.6,1,5,9,7,50,5,2,0,Full Stack Developer
23,Female,B.Sc,ME,6.93,1,3,5,6,74,6,2,1,Data Analyst
18,Male,MCA,CSE,6.73,0,4,7,4,92,3,2,0,Software Engineer
22,Female,MCA,IT,7.13,2,4,7,4,59,6,2,1,Software Engineer
19,Female,B.Tech,ME,5.5,1,3,4,5,52,5,1,1,Data Analyst
23,Male,B.Tech,Civil,7.8,1,4,7,3,60,3,2,0,Software Engineer
23,Male,B.Sc,ECE,7.09,0,4,5,5,73,5,2,0,Backend Developer
19,Female,B.Sc,ME,6.27,1,3,5,3,49,6,1,1,Data Analyst
23,Male,B.Tech,CSE,7.66,0,4,5,5,78,4,2,1,Software Engineer
23,Male,MCA,ECE,8.07,0,4,4,5,94,5,2,0,Backend Developer
20,Female,MCA,CSE,6.38,1,4,7,4,59,6,2,3,Software Engineer
21,Male,MCA,CSE,6.5,0,4,6,4,79,6,2,0,Software Engineer
20,Male,B.Tech,ME,7.25,0,4,6,6,70,7,2,0,Software Engineer
21,Male,B.Tech,IT,7.55,1,5,8,5,78,5,2,0,Backend Developer
21,Female,B.Tech,ECE,6.14,0,3,4,4,69,6,1,1,Backend Developer
18,Male,B.Sc,Civil,7.42,2,4,5,6,85,7,2,0,Data Analyst
24,Male,B.Tech,ECE,5.4,0,3,5,5,59,5,1,2,Backend Developer
20,Male,BCA,IT,6.88,1,4,6,4,75,4,2,0,Software Engineer
24,Female,BCA,CSE,6.05,1,4,6,6,54,5,2,3,Software Engineer
23,Female,BCA,ECE,6.81,1,3,5,3,69,5,2,0,Backend Developer
22,Female,B.Sc,ME,8.4,1,5,8,4,95,6,3,0,Software Engineer
24,Male,MCA,CSE,7.44,2,4,6,5,85,5,2,0,Software Engineer
18,Male,BCA,IT,6.74,1,3,4,6,76,5,1,1,Software Engineer
19,Female,BCA,ME,8.86,2,4,6,3,95,5,2,0,Software Engineer
23,Male,B.Tech,ECE,6.01,2,4,6,7,62,7,2,1,Frontend Developer
22,Female,B.Tech,ECE,8.22,1,5,8,8,86,6,3,0,Machine Learning Engineer
20,Male,MCA,IT,7.71,2,4,6,5,73,5,2,1,Software Engineer
24,Female,B.Tech,Civil,6.72,0,3,3,6,72,5,1,2,Data Analyst
22,Male,MCA,ME,9.25,0,4,5,6,93,5,2,0,Full Stack Developer
22,Female,B.Sc,ECE,6.43,0,4,6,3,69,5,2,3,Backend Developer
21,Female,B.Sc,ECE,6.51,0,4,6,5,51,7,2,0,Software Engineer
18,Female,B.Sc,Civil,7.0,0,3,3,6,74,5,1,0,Data Analyst
23,Male,MCA,CSE,6.5,0,4,8,6,63,6,2,0,Backend Developer
18,Female,MCA,ME,6.92,1,2,2,4,61,7,1,0,Full Stack Developer
21,Male,B.Sc,IT,7.99,1,5,9,7,78,3,3,1,Full Stack Developer
24,Female,B.Tech,ME,6.37,1,3,5,8,62,6,2,2,Frontend Developer
20,Male,B.Sc,IT,6.46,0,4,6,4,53,6,2,2,Software Engineer
19,Male,B.Tech,IT,6.38,0,5,10,4,56,2,3,2,Software Engineer
21,Male,B.Sc,IT,7.31,0,4,6,4,55,6,2,1,Software Engineer
21,Male,BCA,IT,7.52,1,5,10,6,73,7,3,0,Backend Developer
24,Male,BCA,Civil,5.85,0,2,2,6,75,7,1,3,Full Stack Developer
18,Male,B.Sc,Civil,5.76,0,2,2,6,67,7,1,1,Data Analyst
24,Male,BCA,ECE,7.72,0,4,6,6,91,7,2,1,Software Engineer
24,Female,MCA,ME,6.5,0,4,6,5,59,3,2,0,Software Engineer
22,Male,MCA,ECE,7.48,0,3,2,5,76,7,1,1,Backend Developer
22,Female,B.Sc,CSE,9.55,1,5,8,5,94,5,3,0,Backend Developer
19,Male,B.Sc,ME,6.93,1,4,7,6,75,7,2,1,Software Engineer
18,Female,BCA,ECE,8.0,1,4,6,4,100,7,2,0,Software Engineer
24,Male,B.Sc,CSE,7.18,2,4,7,6,66,6,2,0,Backend Developer
21,Female,B.Tech,Civil,4.7,0,2,3,6,51,5,1,1,Data Analyst
20,Male,B.Tech,ECE,6.16,0,4,6,5,47,7,2,2,Backend Developer
21,Male,B.Sc,CSE,8.09,3,5,8,5,60,5,2,0,Backend Developer
18,Female,B.Sc,CSE,6.34,0,3,3,4,74,7,1,2,Software Engineer
18,Female,MCA,ME,7.18,0,4,5,6,67,6,2,0,Full Stack Developer
21,Male,B.Tech,Civil,6.66,0,3,5,3,66,6,2,1,Data Analyst
20,Male,B.Sc,ME,7.59,0,3,3,4,67,5,1,1,Data Analyst
22,Male,MCA,ME,8.82,1,4,6,6,90,5,2,0,Software Engineer
22,Male,BCA,ME,6.55,1,3,5,9,84,7,2,0,Frontend Developer
24,Male,MCA,ME,8.19,0,4,5,6,73,3,2,1,Full Stack Developer
23,Male,B.Sc,CSE,7.35,1,4,7,7,72,6,2,0,Backend Developer
22,Female,BCA,ECE,7.24,3,4,7,4,60,7,2,0,Software Engineer
21,Male,B.Tech,CSE,7.37,0,4,6,6,90,6,2,2,Software Engineer
24,Female,BCA,ME,8.21,3,5,9,3,81,6,3,0,Software Engineer
19,Female,B.Tech,ME,7.52,1,4,6,8,88,7,2,1,Frontend Developer
20,Male,B.Tech,ECE,6.67,0,2,2,7,62,7,1,1,Backend Developer
19,Female,BCA,Civil,6.32,0,3,4,9,68,5,1,2,Full Stack Developer
18,Male,MCA,Civil,6.68,0,3,3,6,82,6,1,0,Full Stack Developer
23,Male,BCA,Civil,7.47,1,4,6,5,58,4,2,0,Software Engineer
19,Female,BCA,ME,6.2,0,3,4,5,70,4,1,2,Full Stack Developer
21,Male,B.Sc,IT,6.72,1,4,6,4,72,8,2,1,Software Engineer
18,Male,MCA,CSE,8.58,3,6,10,4,90,6,3,0,Machine Learning Engineer
24,Male,BCA,IT,7.9,2,5,9,7,84,8,3,2,Full Stack Developer
18,Male,MCA,IT,8.33,2,6,10,4,73,7,3,0,Machine Learning Engineer
24,Female,MCA,CSE,5.62,2,3,5,3,68,6,2,2,Software Engineer
21,Male,MCA,ECE,9.66,1,5,8,6,71,6,2,0,Machine Learning Engineer
19,Male,BCA,CSE,7.07,1,4,6,4,55,6,2,0,Software Engineer
21,Male,MCA,IT,4.5,0,2,4,4,49,6,1,1,Software Engineer
22,Male,B.Sc,Civil,8.2,2,4,6,5,80,6,2,0,Software Engineer
21,Male,MCA,IT,6.71,0,4,6,5,66,4,2,0,Software Engineer
23,Female,B.Tech,CSE,8.24,2,5,8,7,70,6,2,0,Machine Learning Engineer
24,Male,BCA,ECE,7.13,2,4,7,5,78,4,2,0,Backend Developer
24,Male,BCA,IT,5.71,0,3,6,9,53,4,2,3,Software Engineer
21,Male,BCA,CSE,4.5,0,3,5,5,61,6,2,3,Software Engineer
23,Female,BCA,Civil,7.5,0,3,3,5,81,4,1,1,Full Stack Developer
19,Female,B.Sc,ECE,6.5,1,4,7,9,57,4,2,1,Backend Developer
21,Female,BCA,Civil,5.77,0,2,2,5,52,6,1,3,Full Stack Developer
18,Female,B.Tech,CSE,7.52,0,4,6,6,95,4,2,0,Software Engineer
22,Male,B.Tech,ECE,5.74,0,3,6,5,70,6,2,1,Backend Developer
24,Female,B.Tech,IT,6.5,2,3,5,7,62,5,2,2,Frontend Developer
22,Male,B.Sc,ECE,5.4,1,3,6,4,57,7,2,3,Backend Developer
19,Male,BCA,Civil,4.52,1,2,3,5,41,5,1,1,Full Stack Developer
21,Female,B.Tech,ECE,7.27,1,4,6,9,71,8,2,1,Frontend Developer
24,Female,B.Sc,CSE,6.78,2,4,7,6,65,5,2,0,Backend Developer
24,Male,BCA,ECE,6.62,0,3,5,6,51,6,1,0,Backend Developer
18,Male,MCA,ECE,6.04,0,3,4,9,51,6,1,1,Backend Developer
18,Female,BCA,CSE,7.65,0,4,6,6,72,6,2,0,Software Engineer
23,Male,MCA,Civil,7.14,0,4,6,8,83,5,2,0,Data Analyst
20,Female,B.Sc,CSE,8.49,1,5,9,7,84,5,3,0,Full Stack Developer
23,Male,B.Sc,ECE,6.85,0,4,6,6,62,6,2,1,Software Engineer
22,Male,BCA,ECE,9.01,3,6,9,5,93,4,3,1,Machine Learning Engineer
20,Male,MCA,ME,8.01,1,5,8,4,79,5,2,0,Software Engineer
20,Male,MCA,IT,5.81,0,3,6,3,75,4,2,1,Software Engineer
22,Female,B.Tech,ECE,7.51,0,4,6,5,88,6,2,0,Software Engineer
21,Male,B.Sc,CSE,5.19,2,4,7,5,53,5,2,1,Backend Developer
23,Female,BCA,IT,6.62,2,4,8,6,54,5,2,0,Backend Developer
20,Male,B.Sc,Civil,6.67,0,4,6,5,46,5,2,0,Software Engineer
23,Male,B.Sc,ECE,8.25,1,6,10,3,85,4,3,0,Software Engineer
18,Male,BCA,CSE,6.46,0,4,8,5,56,6,2,3,Backend Developer
22,Male,MCA,Civil,5.87,0,2,3,5,52,6,1,2,Full Stack Developer
19,Female,MCA,ECE,6.08,0,4,7,6,70,4,2,3,Backend Developer
23,Female,B.Sc,ME,7.59,2,4,6,6,72,4,2,2,Software Engineer
23,Female,B.Sc,IT,7.19,1,4,7,3,75,4,2,0,Software Engineer
19,Female,B.Sc,ME,7.13,0,3,4,4,64,7,1,1,Data Analyst
20,Female,MCA,CSE,7.53,3,4,7,8,89,6,2,0,Backend Developer
20,Female,BCA,IT,6.41,1,4,7,4,67,4,2,2,Software Engineer
22,Female,B.Sc,IT,7.54,0,4,6,5,70,7,2,1,Software Engineer
23,Female,BCA,CSE,7.38,3,5,8,2,65,5,2,2,Software Engineer
19,Female,BCA,Civil,7.18,2,4,5,5,62,5,2,2,Full Stack Developer
20,Male,BCA,ECE,7.67,0,4,5,5,74,6,2,0,Backend Developer
18,Female,B.Tech,ECE,6.81,0,4,7,7,66,5,2,1,Backend Developer
19,Female,B.Sc,CSE,6.97,2,3,5,4,67,7,2,0,Software Engineer
22,Female,BCA,Civil,7.02,0,3,4,9,83,5,2,2,Data Analyst
22,Female,MCA,CSE,6.52,1,4,6,7,60,5,2,2,Frontend Developer
23,Male,B.Tech,CSE,6.14,1,4,8,5,52,5,2,3,Backend Developer
21,Female,MCA,CSE,6.2,0,4,8,5,74,7,2,1,Backend Developer
19,Male,B.Tech,ECE,7.45,1,4,6,6,83,4,2,1,Software Engineer
20,Male,MCA,CSE,7.65,1,5,9,5,78,6,3,0,Backend Developer
23,Female,MCA,Civil,7.73,1,4,5,6,92,6,2,0,Full Stack Developer
19,Female,MCA,CSE,5.2,2,4,8,4,52,6,2,1,Software Engineer
18,Female,B.Tech,IT,5.66,2,3,5,7,54,6,1,3,Frontend Developer
18,Male,B.Sc,CSE,7.55,2,5,9,4,88,4,3,2,Software Engineer
23,Female,B.Tech,ME,7.17,0,4,6,5,89,5,2,0,Software Engineer
19,Male,MCA,ME,6.48,2,3,5,5,61,4,2,1,Full Stack Developer
18,Male,MCA,CSE,5.11,2,4,8,5,63,6,2,1,Backend Developer
23,Female,B.Sc,CSE,7.23,1,4,7,7,71,6,2,0,Backend Developer
23,Male,BCA,Civil,5.49,0,2,3,3,36,5,1,1,Full Stack Developer
19,Male,B.Sc,ME,4.8,0,3,5,6,56,5,1,2,Data Analyst
22,Male,BCA,IT,6.95,0,4,6,6,71,6,2,0,Software Engineer
24,Female,MCA,ME,8.41,0,4,5,4,71,6,2,0,Full Stack Developer
18,Male,B.Tech,Civil,6.74,0,3,3,3,68,5,1,1,Data Analyst
19,Female,BCA,IT,7.27,1,5,8,4,67,6,2,0,Software Engineer
24,Male,B.Sc,ME,7.38,0,3,4,6,62,5,1,0,Data Analyst
24,Male,MCA,IT,6.73,0,3,3,6,79,5,1,0,Software Engineer
20,Male,BCA,IT,7.18,1,3,3,6,88,5,1,0,Software Engineer
20,Male,MCA,Civil,9.34,1,6,9,7,70,5,3,0,Frontend Developer
20,Male,B.Sc,CSE,7.28,1,5,8,5,80,6,3,0,Backend Developer
22,Female,MCA,ME,6.12,1,3,3,5,61,5,1,3,Full Stack Developer
22,Female,B.Sc,CSE,7.84,2,5,8,5,75,5,2,2,Backend Developer
22,Female,BCA,ME,7.6,3,4,7,3,83,6,2,0,Software Engineer
22,Female,B.Tech,Civil,7.32,0,3,3,5,76,4,1,0,Data Analyst
22,Female,MCA,Civil,6.99,0,3,3,4,72,7,1,0,Full Stack Developer
24,Male,BCA,ME,5.68,0,3,6,6,47,5,2,1,Full Stack Developer
19,Male,BCA,ME,6.22,1,3,3,4,77,5,1,3,Full Stack Developer
21,Male,MCA,CSE,5.9,2,5,10,6,68,5,3,3,Backend Developer
23,Male,B.Sc,IT,7.45,0,4,5,4,72,7,2,1,Software Engineer
18,Female,B.Tech,Civil,7.99,0,4,5,4,78,6,2,1,Data Analyst
20,Male,B.Sc,Civil,6.81,0,3,3,6,52,7,1,0,Data Analyst
24,Male,BCA,CSE,8.18,2,5,8,8,81,4,3,0,Machine Learning Engineer
21,Female,MCA,CSE,6.97,1,4,7,4,62,6,2,0,Software Engineer
22,Male,B.Sc,CSE,4.71,0,2,2,5,35,6,0,3,Software Engineer
20,Male,B.Sc,CSE,6.17,0,4,6,7,60,6,2,1,Software Engineer
20,Female,B.Tech,Civil,8.61,0,4,6,5,100,7,2,0,Software Engineer
18,Female,BCA,ME,7.72,1,4,6,6,71,5,2,1,Software Engineer
20,Male,B.Tech,CSE,7.74,1,5,8,4,76,6,2,2,Software Engineer
24,Male,B.Sc,Civil,6.38,0,2,2,4,81,8,1,3,Data Analyst
20,Male,MCA,IT,5.92,1,3,4,7,67,5,1,3,Software Engineer
19,Female,B.Tech,IT,7.62,1,4,7,6,78,5,2,0,Backend Developer
22,Female,MCA,ECE,5.56,0,2,2,4,46,5,1,1,Backend Developer
22,Female,B.Sc,ECE,5.47,0,2,1,8,66,4,1,3,Backend Developer
22,Male,BCA,ECE,7.2,1,3,3,5,65,5,1,2,Backend Developer
18,Male,MCA,Civil,7.27,2,4,7,5,88,7,2,0,Software Engineer
20,Female,BCA,CSE,7.89,2,5,10,4,72,7,3,0,Software Engineer
23,Female,B.Tech,CSE,8.19,3,5,8,7,71,4,2,0,Machine Learning Engineer
24,Female,B.Sc,ME,6.67,0,3,5,6,80,6,2,0,Data Analyst
20,Male,BCA,ME,5.72,0,2,2,6,62,5,1,3,Full Stack Developer
20,Male,MCA,Civil,6.02,0,3,3,6,40,6,1,2,Full Stack Developer
22,Male,B.Tech,ECE,6.3,0,2,2,7,59,5,1,2,Backend Developer
23,Male,B.Tech,CSE,7.2,0,4,5,5,79,4,2,1,Software Engineer
20,Female,BCA,IT,6.27,1,3,5,6,62,4,2,3,Software Engineer
22,Male,B.Tech,IT,8.47,1,5,9,4,75,7,3,0,Machine Learning Engineer
22,Female,B.Sc,IT,8.48,2,5,7,6,88,6,2,0,Backend Developer
18,Male,B.Tech,CSE,5.38,0,3,5,5,50,6,1,1,Software Engineer
22,Male,MCA,ME,5.83,0,2,2,6,56,7,1,2,Full Stack Developer
18,Male,MCA,ME,7.25,0,4,5,6,62,3,2,0,Full Stack Developer
19,Female,B.Tech,ECE,7.07,0,4,5,6,66,7,2,0,Backend Developer
19,Female,B.Tech,Civil,7.66,1,3,4,5,65,5,1,0,Data Analyst
23,Male,B.Tech,Civil,9.61,1,4,4,7,93,6,2,1,Data Analyst
23,Male,BCA,Civil,7.65,0,4,5,4,89,6,2,1,Full Stack Developer
23,Female,BCA,CSE,8.65,2,5,7,5,87,3,2,0,Backend Developer
21,Male,MCA,IT,8.42,2,5,8,6,100,7,3,0,Machine Learning Engineer
21,Female,B.Sc,Civil,6.32,0,3,5,5,46,5,1,1,Data Analyst
22,Female,B.Tech,ECE,6.67,1,3,5,7,74,5,2,2,Frontend Developer
18,Female,MCA,CSE,5.65,0,3,6,6,43,5,2,1,Software Engineer
23,Female,MCA,IT,5.99,1,4,8,4,70,6,2,1,Software Engineer
21,Female,B.Sc,ME,8.4,2,4,6,6,82,5,2,0,Software Engineer
23,Male,B.Tech,CSE,7.65,2,5,9,4,76,7,3,0,Software Engineer
20,Female,B.Sc,IT,7.5,1,5,8,7,73,6,2,0,Full Stack Developer
21,Female,MCA,ME,6.73,1,3,5,4,47,5,1,0,Full Stack Developer
18,Female,BCA,IT,6.9,2,5,9,6,65,6,3,0,Backend Developer
20,Male,MCA,IT,7.29,2,5,8,7,70,6,2,0,Full Stack Developer
19,Male,B.Sc,ECE,6.08,0,3,3,5,67,7,1,2,Backend Developer
18,Male,MCA,CSE,7.16,3,4,7,3,69,4,2,0,Software Engineer
20,Female,BCA,ECE,5.73,0,3,6,6,52,4,2,3,Backend Developer
19,Female,B.Sc,ECE,6.14,0,3,4,8,55,6,1,2,Backend Developer
19,Male,BCA,Civil,6.08,1,3,4,5,59,5,1,2,Full Stack Developer
18,Male,B.Sc,CSE,6.78,2,4,6,7,59,4,2,0,Frontend Developer
21,Female,BCA,ME,7.13,2,4,7,6,78,5,2,0,Software Engineer
24,Male,B.Sc,ECE,4.99,0,2,2,4,59,7,1,2,Backend Developer
19,Male,BCA,IT,7.18,2,4,5,3,80,4,2,0,Software Engineer
22,Female,MCA,ME,7.05,1,4,5,4,50,4,1,0,Full Stack Developer
21,Male,B.Sc,IT,5.69,0,4,8,7,59,6,2,1,Full Stack Developer
23,Male,BCA,ME,7.17,2,4,7,4,57,6,2,0,Software Engineer
24,Male,MCA,Civil,7.19,0,3,4,5,69,5,1,0,Full Stack Developer
24,Male,B.Tech,CSE,7.37,2,4,7,5,62,7,2,2,Backend Developer
24,Male,B.Tech,IT,6.45,0,4,7,5,50,7,2,2,Backend Developer
24,Female,B.Tech,ECE,7.14,0,4,6,4,74,5,2,0,Software Engineer
23,Female,BCA,ME,5.87,0,3,5,6,63,7,2,2,Full Stack Developer
20,Male,MCA,Civil,7.0,0,3,2,5,66,5,1,1,Full Stack Developer
18,Female,BCA,ME,5.91,0,2,2,5,50,5,1,2,Full Stack Developer
22,Female,BCA,ME,8.03,1,4,5,5,81,5,2,0,Full Stack Developer
22,Female,BCA,CSE,7.36,2,5,9,5,66,4,3,2,Backend Developer
24,Female,BCA,IT,8.03,1,5,9,1,73,4,3,0,Machine Learning Engineer
23,Female,MCA,CSE,9.07,1,6,10,6,96,6,3,0,Machine Learning Engineer
21,Male,MCA,CSE,7.87,1,4,7,5,79,5,2,0,Backend Developer
24,Male,BCA,ME,6.29,0,3,3,4,62,7,1,1,Full Stack Developer
20,Female,B.Tech,ME,7.87,3,5,10,3,88,4,3,0,Software Engineer
20,Male,B.Sc,ME,5.27,1,3,6,4,60,4,2,2,Data Analyst
23,Male,BCA,CSE,7.7,1,4,6,4,75,7,2,1,Software Engineer
22,Female,B.Tech,ME,6.8,0,2,1,6,78,6,1,2,Data Analyst
23,Female,BCA,Civil,8.18,2,4,5,6,90,5,2,0,Full Stack Developer
21,Female,B.Sc,Civil,8.56,1,3,3,8,85,6,1,0,Data Analyst
19,Male,B.Tech,IT,7.22,1,4,7,5,67,6,2,1,Backend Developer
24,Male,BCA,IT,8.18,2,6,10,3,83,7,3,0,Machine Learning Engineer
22,Female,B.Tech,Civil,7.84,1,4,5,4,84,6,2,0,Data Analyst
18,Female,MCA,IT,6.95,0,4,7,5,87,3,2,2,Backend Developer
24,Female,B.Sc,ME,7.51,2,5,8,3,62,8,2,1,Software Engineer
21,Male,BCA,ECE,7.63,0,4,6,10,65,7,2,1,Software Engineer
20,Female,BCA,ECE,8.87,1,5,8,6,77,2,2,0,Machine Learning Engineer
21,Female,MCA,ME,9.7,2,5,8,9,100,7,3,0,Frontend Developer
21,Male,B.Tech,ECE,8.03,2,5,8,6,79,5,2,0,Machine Learning Engineer
23,Male,B.Sc,ME,6.7,0,3,4,5,65,6,1,0,Data Analyst
22,Female,B.Sc,Civil,6.74,1,3,5,7,54,7,1,1,Frontend Developer
18,Female,B.Sc,ECE,5.58,0,3,4,5,48,3,1,1,Backend Developer
20,Male,B.Sc,IT,6.67,1,4,7,4,49,5,2,0,Software Engineer
20,Male,MCA,IT,8.14,1,6,10,5,82,5,3,0,Machine Learning Engineer
18,Male,MCA,IT,8.06,2,4,6,6,89,5,2,1,Software Engineer
20,Male,B.Tech,ME,8.52,2,5,7,5,91,7,2,1,Software Engineer
24,Female,B.Tech,CSE,5.02,1,3,6,6,35,6,1,2,Software Engineer
23,Male,B.Sc,IT,8.81,2,5,8,4,88,5,3,0,Software Engineer
19,Female,MCA,Civil,8.01,0,4,6,5,70,7,2,0,Software Engineer
20,Male,B.Tech,IT,7.59,1,5,9,8,84,6,3,2,Full Stack Developer
20,Female,MCA,IT,8.07,2,5,8,6,82,6,3,0,Machine Learning Engineer
19,Female,MCA,ME,7.06,1,3,4,7,64,7,1,0,Full Stack Developer
20,Female,MCA,Civil,7.33,1,4,7,3,68,6,2,0,Software Engineer
23,Male,B.Sc,CSE,6.27,0,3,4,8,63,6,1,3,Software Engineer
21,Male,B.Sc,IT,5.53,0,3,6,5,36,6,1,2,Software Engineer
18,Male,B.Tech,ECE,8.98,1,5,8,7,85,7,3,0,Machine Learning Engineer
19,Male,MCA,IT,8.24,2,5,9,7,85,6,3,0,Machine Learning Engineer
23,Male,BCA,CSE,5.01,0,3,4,6,52,7,1,2,Software Engineer
20,Female,B.Tech,ME,6.78,0,3,4,4,57,6,1,1,Data Analyst
19,Male,B.Tech,CSE,5.02,2,3,5,3,61,6,2,3,Software Engineer
23,Female,MCA,CSE,7.5,2,5,8,7,74,5,2,1,Full Stack Developer
21,Male,MCA,IT,7.46,1,4,6,5,73,6,2,1,Software Engineer
24,Male,B.Tech,ECE,6.39,0,4,7,5,50,5,2,1,Backend Developer
21,Female,MCA,ECE,7.13,1,4,6,8,65,7,2,1,Frontend Developer
21,Female,B.Tech,CSE,5.67,0,2,2,6,75,6,1,2,Software Engineer
24,Male,B.Tech,CSE,6.63,2,4,7,5,64,5,2,1,Backend Developer
23,Female,MCA,ECE,9.77,2,6,9,4,86,4,3,0,Machine Learning Engineer
21,Male,B.Tech,IT,8.04,1,6,10,6,82,4,3,0,Machine Learning Engineer
22,Male,MCA,ME,7.25,1,4,6,6,69,5,2,0,Software Engineer
21,Female,BCA,ME,9.8,2,5,8,6,100,3,3,0,Software Engineer
18,Female,B.Sc,Civil,7.95,0,4,6,5,73,5,2,0,Software Engineer
20,Female,B.Tech,IT,7.21,0,4,6,7,60,6,2,2,Software Engineer
23,Male,B.Sc,CSE,8.8,0,4,6,4,80,7,2,0,Software Engineer
24,Female,BCA,Civil,6.9,0,4,6,4,66,8,2,1,Software Engineer
22,Male,B.Tech,ECE,4.54,0,1,1,4,46,8,0,3,Backend Developer
19,Female,MCA,CSE,4.5,0,3,6,5,70,6,2,2,Software Engineer
19,Female,B.Sc,Civil,5.72,0,3,4,6,48,8,1,1,Data Analyst
19,Male,B.Tech,ECE,7.18,2,4,7,4,74,8,2,0,Software Engineer
23,Male,MCA,CSE,7.1,2,4,7,5,80,6,2,0,Backend Developer
24,Male,MCA,ME,6.66,0,4,6,6,56,6,2,0,Software Engineer
18,Male,MCA,ECE,8.45,0,4,6,4,66,6,2,0,Software Engineer
21,Female,B.Tech,Civil,4.5,1,2,2,7,46,4,1,3,Data Analyst
20,Male,MCA,ECE,7.13,0,4,6,7,70,5,2,1,Software Engineer
21,Male,B.Tech,ME,6.89,1,3,3,5,76,6,1,0,Data Analyst
21,Female,B.Sc,ECE,6.7,0,4,6,6,74,5,2,0,Software Engineer
21,Male,MCA,IT,8.4,2,6,10,4,77,5,3,0,Machine Learning Engineer
20,Male,MCA,ME,6.29,0,2,2,4,70,5,1,1,Full Stack Developer
20,Female,MCA,ECE,7.08,0,4,5,5,74,5,2,0,Backend Developer
19,Female,MCA,Civil,6.18,0,2,1,7,58,3,0,3,Full Stack Developer
22,Female,BCA,ECE,5.24,0,3,5,4,56,7,1,2,Backend Developer
22,Male,MCA,CSE,7.7,2,5,10,4,73,5,3,0,Software Engineer
18,Male,B.Tech,ME,5.98,1,3,5,5,51,6,1,1,Data Analyst
24,Female,BCA,Civil,7.71,0,4,6,4,53,6,2,1,Software Engineer
18,Female,B.Tech,Civil,5.82,0,3,5,3,43,3,1,2,Data Analyst
20,Male,B.Sc,IT,6.06,0,4,8,4,65,5,2,1,Software Engineer
23,Female,BCA,IT,7.23,3,4,7,6,63,4,2,0,Backend Developer
24,Male,MCA,Civil,7.71,0,4,5,3,78,6,2,0,Full Stack Developer
18,Female,MCA,ME,6.33,0,3,4,6,72,7,1,2,Full Stack Developer
22,Female,BCA,ECE,8.3,1,4,6,6,85,8,2,0,Software Engineer
22,Male,MCA,CSE,8.64,2,5,8,4,90,4,3,0,Machine Learning Engineer
18,Female,B.Tech,Civil,5.61,0,3,4,4,71,6,1,1,Data Analyst
19,Female,MCA,CSE,8.04,1,5,8,6,49,7,2,0,Machine Learning Engineer
19,Female,B.Tech,CSE,6.8,0,4,8,6,52,6,2,0,Backend Developer
21,Female,BCA,Civil,4.73,0,2,2,9,43,7,1,2,Full Stack Developer
23,Female,B.Tech,ECE,6.06,0,3,3,5,61,5,1,1,Backend Developer
24,Female,B.Sc,ECE,7.18,1,3,4,5,83,5,2,0,Backend Developer
23,Male,B.Tech,IT,7.02,1,4,5,5,56,7,1,0,Software Engineer
24,Female,B.Tech,Civil,7.64,1,4,6,7,92,6,2,2,Frontend Developer
19,Female,B.Sc,Civil,7.23,1,3,2,7,90,7,1,1,Data Analyst
22,Male,B.Sc,Civil,8.32,1,5,8,7,91,7,3,1,Frontend Developer
20,Female,B.Sc,ECE,6.61,0,3,4,7,68,6,1,2,Backend Developer
24,Female,BCA,ME,5.71,0,3,4,6,80,6,2,2,Full Stack Developer
20,Female,BCA,ECE,5.38,1,3,4,7,48,5,1,1,Backend Developer
24,Female,B.Tech,ECE,8.21,1,5,8,6,93,6,3,1,Machine Learning Engineer
20,Female,B.Tech,ME,7.61,1,4,5,4,95,6,2,0,Data Analyst
23,Female,BCA,ME,7.52,0,4,6,4,86,5,2,0,Software Engineer
21,Male,MCA,ME,6.48,2,4,7,8,71,4,2,2,Frontend Developer
18,Male,B.Tech,ECE,7.53,0,4,5,9,76,6,2,0,Data Analyst
22,Male,MCA,CSE,5.12,1,2,3,3,36,7,1,2,Software Engineer
24,Female,BCA,ME,8.88,1,5,7,3,80,4,2,0,Software Engineer
21,Female,B.Tech,ME,7.52,1,5,9,6,82,7,3,0,Software Engineer
18,Female,B.Tech,IT,6.87,0,3,4,6,68,3,1,0,Software Engineer
22,Female,MCA,ECE,7.14,1,4,5,2,77,4,2,0,Backend Developer
24,Male,BCA,Civil,6.21,0,3,3,6,83,6,1,1,Full Stack Developer
24,Male,B.Sc,CSE,7.75,2,5,8,5,69,4,2,0,Backend Developer
